gene,pvals
TTLL4,0.730341997
CAB39,0.730341997
CRBN,0.730341997
PDHB,0.730341997
CHST13,0.730341997
P2RY13,0.730341997
TIPARP,0.730341997
PPP3CA,0.730341997
RMND5B,0.730341997
PRRC2A,0.730341997
SLC18B1,0.730341997
RALA,0.730341997
ORAI2,0.730341997
KMT2E-AS1,0.730341997
WASL,0.730341997
PUF60,0.730341997
COQ4,0.730341997
UPF2,0.730341997
PLXDC2,0.730341997
VCL,0.730341997
SLF2,0.730341997
STIM1,0.730341997
HPS5,0.730341997
AHNAK,0.730341997
TCIRG1,0.730341997
NADSYN1,0.730341997
SPCS2,0.730341997
ST14,0.730341997
ATF7,0.730341997
CNOT2,0.730341997
PPP1CC,0.730341997
RAB35,0.730341997
RHOF,0.730341997
VPS33A,0.730341997
PDS5B,0.730341997
RBM23,0.730341997
ACIN1,0.730341997
CNIH1,0.730341997
BTBD7,0.730341997
TMOD3,0.730341997
PIGBOS1,0.730341997
ARRDC4,0.730341997
LRRK1,0.730341997
SELENOS,0.730341997
MSRB1,0.730341997
C16orf54,0.730341997
ITFG1,0.730341997
YWHAE,0.730341997
ACAP1,0.730341997
IFT20,0.730341997
DHX8,0.730341997
DHX40,0.730341997
TTC39C,0.730341997
TMX3,0.730341997
DAZAP1,0.730341997
GADD45B,0.730341997
ADGRE5,0.730341997
TECR,0.730341997
ZNF302,0.730341997
RASGRP4,0.730341997
EMC10,0.730341997
ZNF480,0.730341997
PANK2,0.730341997
RALGAPB,0.730341997
OGFR,0.730341997
GUCD1,0.730341997
AL118516.1,0.730341997
FAM50A,0.730341997
PADI4,0.745654674
MRPS15,0.745654674
C1orf52,0.745654674
CSDE1,0.745654674
SEC22B,0.745654674
SCAMP3,0.745654674
RABGAP1L,0.745654674
PPP1CB,0.745654674
GPATCH11,0.745654674
REV1,0.745654674
7-Mar,0.745654674
TATDN2,0.745654674
DYNC1LI1,0.745654674
NDUFAF3,0.745654674
PDE12,0.745654674
TBC1D23,0.745654674
ALCAM,0.745654674
NMD3,0.745654674
ACAP2,0.745654674
PCYT1A,0.745654674
RNF4,0.745654674
DCAF16,0.745654674
TLR1,0.745654674
FIP1L1,0.745654674
DAP,0.745654674
TRIO,0.745654674
ZNF131,0.745654674
HMGCR,0.745654674
VARS,0.745654674
CDKN1A,0.745654674
NUS1,0.745654674
TNRC18,0.745654674
TMEM60,0.745654674
TP53TG1,0.745654674
NDUFA5,0.745654674
TMUB1,0.745654674
ATP6V1B2,0.745654674
EIF4EBP1,0.745654674
GPAT4,0.745654674
VPS13B,0.745654674
TRPS1,0.745654674
RAD21,0.745654674
DDX58,0.745654674
DAPK1,0.745654674
MFSD14B,0.745654674
TNFSF8,0.745654674
SPTAN1,0.745654674
SET,0.745654674
SH3GLB2,0.745654674
FUBP3,0.745654674
MED27,0.745654674
HNRNPF,0.745654674
NRBF2,0.745654674
GHITM,0.745654674
ACTR1A,0.745654674
ZRANB1,0.745654674
TOLLIP,0.745654674
ATL3,0.745654674
FRMD8,0.745654674
FAM76B,0.745654674
VPS26B,0.745654674
OLR1,0.745654674
ASB8,0.745654674
RPL41,0.745654674
ALG5,0.745654674
TDRD3,0.745654674
GPR183,0.745654674
ABHD13,0.745654674
RABGGTA,0.745654674
ARF6,0.745654674
DICER1,0.745654674
ZNF770,0.745654674
HAUS2,0.745654674
DUT,0.745654674
LYSMD2,0.745654674
IMP3,0.745654674
IREB2,0.745654674
BCL2A1,0.745654674
TLNRD1,0.745654674
WHAMM,0.745654674
CAPN15,0.745654674
NUBP1,0.745654674
ARL6IP1,0.745654674
UQCRC2,0.745654674
FBRS,0.745654674
PHKG2,0.745654674
ZNRF1,0.745654674
NCBP3,0.745654674
AC007952.4,0.745654674
SP2,0.745654674
SNF8,0.745654674
SPAG9,0.745654674
PRKAR1A,0.745654674
MRPS7,0.745654674
ENDOV,0.745654674
SEH1L,0.745654674
RPRD1A,0.745654674
ARHGAP45,0.745654674
MLLT1,0.745654674
C19orf38,0.745654674
GET3,0.745654674
PSMC4,0.745654674
FOSB,0.745654674
CLEC11A,0.745654674
NAA20,0.745654674
MAFB,0.745654674
TOP1,0.745654674
USP25,0.745654674
PI4KA,0.745654674
YWHAH,0.745654674
GTPBP6,0.745654674
OFD1,0.745654674
PIGA,0.745654674
PDHA1,0.745654674
LAS1L,0.745654674
VAMP7,0.745654674
ISG15,0.761065474
RER1,0.761065474
UBE4B,0.761065474
MRPL37,0.761065474
TYW3,0.761065474
CDC14A,0.761065474
STXBP3,0.761065474
ARHGAP30,0.761065474
PTPN7,0.761065474
NTPCR,0.761065474
TPRKB,0.761065474
ACTR3,0.761065474
UBE2F,0.761065474
TBC1D5,0.761065474
DENND6A,0.761065474
PSMD2,0.761065474
SDAD1,0.761065474
SNCA,0.761065474
ARFIP1,0.761065474
DNAJC21,0.761065474
MAP3K1,0.761065474
S100Z,0.761065474
COX7C,0.761065474
ERAP1,0.761065474
FAM13B,0.761065474
CSNK1A1,0.761065474
SMIM3,0.761065474
ATOX1,0.761065474
C6orf62,0.761065474
TMEM30A,0.761065474
GOPC,0.761065474
TNFAIP3,0.761065474
HECA,0.761065474
VTA1,0.761065474
SYNE1,0.761065474
TTYH3,0.761065474
STARD3NL,0.761065474
XPO7,0.761065474
PIP4P2,0.761065474
DCAF10,0.761065474
PITRM1,0.761065474
ANAPC16,0.761065474
BLOC1S2,0.761065474
CAT,0.761065474
SRSF8,0.761065474
IL10RA,0.761065474
JAML,0.761065474
CLEC4A,0.761065474
RECQL,0.761065474
ATP5MC2,0.761065474
NUDT4,0.761065474
FBRSL1,0.761065474
NHLRC3,0.761065474
SUPT16H,0.761065474
PSEN1,0.761065474
FOS,0.761065474
AL132709.8,0.761065474
HSP90AA1,0.761065474
GTF2A2,0.761065474
FEM1B,0.761065474
YPEL3,0.761065474
SRCAP,0.761065474
DNAJA2,0.761065474
ADCY7,0.761065474
RFLNB,0.761065474
SLC43A2,0.761065474
FAM117A,0.761065474
CD300LF,0.761065474
RHBDF2,0.761065474
TEPSIN,0.761065474
PSMG2,0.761065474
PIP5K1C,0.761065474
NDUFA7,0.761065474
PRKACA,0.761065474
NLRP12,0.761065474
TNNT1,0.761065474
EIF2S2,0.761065474
RBM39,0.761065474
CHD6,0.761065474
CSE1L,0.761065474
TBC1D22A,0.761065474
ZRSR2,0.761065474
PHKA2,0.761065474
RAP2C,0.761065474
RBMX,0.761065474
SSR4,0.761065474
GAB3,0.761065474
DDOST,0.776568834
F11R,0.776568834
RASSF5,0.776568834
ERO1B,0.776568834
MTR,0.776568834
WDR43,0.776568834
CYP1B1,0.776568834
SRSF7,0.776568834
AC012368.1,0.776568834
C2orf49,0.776568834
IFIH1,0.776568834
TWF2,0.776568834
ATG3,0.776568834
COPG1,0.776568834
U2SURP,0.776568834
DNAJC19,0.776568834
IL15,0.776568834
TENT4A,0.776568834
ZNF622,0.776568834
SLC35A4,0.776568834
LARS,0.776568834
HLA-DRA,0.776568834
HLA-DQB1,0.776568834
SFT2D1,0.776568834
CCZ1,0.776568834
MALSU1,0.776568834
SRRT,0.776568834
DERL1,0.776568834
NDUFB9,0.776568834
PLEC,0.776568834
FGD3,0.776568834
PTBP3,0.776568834
MAPKAP1,0.776568834
GOLGA2,0.776568834
NSUN6,0.776568834
LPXN,0.776568834
CHKA,0.776568834
FOLR3,0.776568834
MRE11,0.776568834
AC087239.1,0.776568834
RESF1,0.776568834
CPM,0.776568834
RAP2A,0.776568834
PPP2R5E,0.776568834
SLIRP,0.776568834
DYNC1H1,0.776568834
AC127502.2,0.776568834
TRIP4,0.776568834
ETFA,0.776568834
MRPL28,0.776568834
NFATC3,0.776568834
EXOSC6,0.776568834
COX4I1,0.776568834
PHF12,0.776568834
BECN1,0.776568834
GRN,0.776568834
CBX4,0.776568834
CHMP6,0.776568834
IMPA2,0.776568834
AFG3L2,0.776568834
TRAPPC8,0.776568834
MAPRE2,0.776568834
RPS28,0.776568834
LRRC25,0.776568834
MRPS12,0.776568834
MED29,0.776568834
TRAPPC6A,0.776568834
RIN2,0.776568834
AL133342.1,0.776568834
SLC9A8,0.776568834
TMEM189,0.776568834
CCT8,0.776568834
ETS2,0.776568834
PPIL2,0.776568834
JOSD1,0.776568834
SNU13,0.776568834
PDK3,0.776568834
NBDY,0.776568834
AL034397.3,0.776568834
IL2RG,0.776568834
CCNQ,0.776568834
BRCC3,0.776568834
MT-ND1,0.776568834
MT-ND3,0.776568834
MT-ND4,0.776568834
RUNX3,0.792159094
PSMA5,0.792159094
GNAI3,0.792159094
GATAD2B,0.792159094
COP1,0.792159094
CNIH4,0.792159094
COA6,0.792159094
SMC6,0.792159094
USP34,0.792159094
XPO1,0.792159094
MAP3K20,0.792159094
TUBA4A,0.792159094
MTMR14,0.792159094
UQCRC1,0.792159094
QRICH1,0.792159094
RPL29,0.792159094
NISCH,0.792159094
PRKCD,0.792159094
SLC25A26,0.792159094
OSBPL11,0.792159094
TNFSF10,0.792159094
MAP3K13,0.792159094
ZNF721,0.792159094
SH3BP2,0.792159094
SCARB2,0.792159094
HPSE,0.792159094
PGRMC2,0.792159094
ICE1,0.792159094
CERT1,0.792159094
HBEGF,0.792159094
NR3C1,0.792159094
DOK3,0.792159094
GMDS,0.792159094
ILRUN,0.792159094
MRPS10,0.792159094
GCLC,0.792159094
GTF2H5,0.792159094
MAFK,0.792159094
EIF3B,0.792159094
GARS,0.792159094
MYO1G,0.792159094
AC027644.3,0.792159094
TRRAP,0.792159094
KMT2E,0.792159094
DNAJB9,0.792159094
PRKAG2-AS1,0.792159094
DNAJB6,0.792159094
PAG1,0.792159094
PLGRKT,0.792159094
CREB3,0.792159094
EBLN3P,0.792159094
RFK,0.792159094
TMEM250,0.792159094
TMEM203,0.792159094
EPC1,0.792159094
UROS,0.792159094
LMO2,0.792159094
PHF21A,0.792159094
ZDHHC5,0.792159094
VPS51,0.792159094
MALAT1,0.792159094
UNC93B1,0.792159094
RPS3,0.792159094
CCDC90B,0.792159094
CHORDC1,0.792159094
DAZAP2,0.792159094
GALNT4,0.792159094
ISCU,0.792159094
UBE3B,0.792159094
PSPC1,0.792159094
ZC3H13,0.792159094
BATF,0.792159094
CHP1,0.792159094
OIP5-AS1,0.792159094
RPS2,0.792159094
ZNF598,0.792159094
NAGPA,0.792159094
TPPP3,0.792159094
CFDP1,0.792159094
HSBP1,0.792159094
GALNS,0.792159094
ELP5,0.792159094
DHRS7B,0.792159094
SMURF2,0.792159094
RPL38,0.792159094
H3F3B,0.792159094
NDUFAF8,0.792159094
THOC1,0.792159094
VAPA,0.792159094
KHSRP,0.792159094
RAVER1,0.792159094
GATAD2A,0.792159094
FTL,0.792159094
CD37,0.792159094
NXT1,0.792159094
ASXL1,0.792159094
SON,0.792159094
GGA1,0.792159094
XRCC6,0.792159094
CHKB,0.792159094
RBBP7,0.792159094
NDUFB11,0.792159094
FAM199X,0.792159094
MAD2L2,0.807830416
RCC2,0.807830416
KDM1A,0.807830416
PABPC4,0.807830416
RNF11,0.807830416
PKN2,0.807830416
GBP4,0.807830416
ADAMTSL4,0.807830416
ETV3,0.807830416
ATF6,0.807830416
PRRC2C,0.807830416
PPP1R21,0.807830416
PPM1M,0.807830416
FRMD4B,0.807830416
NSUN3,0.807830416
CDV3,0.807830416
DNAJB11,0.807830416
UBXN7,0.807830416
PCGF3,0.807830416
SAP30,0.807830416
SDHA,0.807830416
MRPS36,0.807830416
HINT1,0.807830416
TMEM173,0.807830416
HMGN4,0.807830416
LSM2,0.807830416
FYN,0.807830416
SGK1,0.807830416
GINM1,0.807830416
QKI,0.807830416
NUDT1,0.807830416
CD36,0.807830416
IMPDH1,0.807830416
TACC1,0.807830416
TAF2,0.807830416
NUDT2,0.807830416
PRXL2C,0.807830416
SLC2A6,0.807830416
FRAT1,0.807830416
DRAP1,0.807830416
ARL1,0.807830416
IPO5,0.807830416
OSGEP,0.807830416
TINF2,0.807830416
MGAT2,0.807830416
CINP,0.807830416
MTMR10,0.807830416
SNAP23,0.807830416
DPEP2,0.807830416
CYB5B,0.807830416
IST1,0.807830416
TCF25,0.807830416
MAP2K4,0.807830416
UNC119,0.807830416
ZNF207,0.807830416
NPEPPS,0.807830416
SMARCD2,0.807830416
GNA13,0.807830416
PRPSAP1,0.807830416
CYBC1,0.807830416
CEP192,0.807830416
CTDP1,0.807830416
KDM4B,0.807830416
LDLR,0.807830416
ARFGAP1,0.807830416
SLC25A1,0.807830416
MPST,0.807830416
LMF2,0.807830416
AURKAIP1,0.823576944
ZMYM6,0.823576944
NASP,0.823576944
POGZ,0.823576944
MTX1,0.823576944
CD1D,0.823576944
ARPC5,0.823576944
RAB3GAP2,0.823576944
AIDA,0.823576944
EGLN1,0.823576944
HS1BP3,0.823576944
SLC35F6,0.823576944
STRN,0.823576944
TGFBRAP1,0.823576944
IMP4,0.823576944
PTPN18,0.823576944
RBMS1,0.823576944
SEC22C,0.823576944
WDR82,0.823576944
SENP7,0.823576944
PIK3CA,0.823576944
EIF4A2,0.823576944
EREG,0.823576944
FBXW7,0.823576944
RPL37,0.823576944
MCTP1,0.823576944
YTHDC2,0.823576944
PRRC1,0.823576944
RAD50,0.823576944
CCDC69,0.823576944
RUFY1,0.823576944
EHMT2,0.823576944
PLAGL1,0.823576944
MPC1,0.823576944
NUP42,0.823576944
JAZF1,0.823576944
KBTBD2,0.823576944
BLVRA,0.823576944
TFEC,0.823576944
AC016831.5,0.823576944
KDM7A,0.823576944
SPIDR,0.823576944
FAM49B,0.823576944
BOP1,0.823576944
APTX,0.823576944
CEMIP2,0.823576944
DPM2,0.823576944
DCLRE1C,0.823576944
APBB1IP,0.823576944
WAC-AS1,0.823576944
CCNY,0.823576944
WASHC2A,0.823576944
CAMK2G,0.823576944
SLC25A28,0.823576944
HRAS,0.823576944
RPLP2,0.823576944
TNNI2,0.823576944
ARFGAP2,0.823576944
SLC15A3,0.823576944
CAPN1,0.823576944
FIBP,0.823576944
RBM4,0.823576944
FCHSD2,0.823576944
ARRB1,0.823576944
HIKESHI,0.823576944
SESN3,0.823576944
CASP1,0.823576944
FKBP4,0.823576944
TAPBPL,0.823576944
ATF1,0.823576944
PCBP2,0.823576944
DRAM1,0.823576944
SBNO1,0.823576944
SFSWAP,0.823576944
RPS29,0.823576944
CLPX,0.823576944
PIAS1,0.823576944
NPTN,0.823576944
BTBD1,0.823576944
ABCC1,0.823576944
IL4R,0.823576944
DDX19B,0.823576944
DEF8,0.823576944
RPAIN,0.823576944
GOSR1,0.823576944
MLLT6,0.823576944
STARD3,0.823576944
CBX1,0.823576944
MRPL27,0.823576944
CD300E,0.823576944
MIF4GD,0.823576944
PTPN2,0.823576944
MBD2,0.823576944
RELCH,0.823576944
FEM1A,0.823576944
FAM32A,0.823576944
PGPEP1,0.823576944
LAIR1,0.823576944
CSNK2A1,0.823576944
HM13,0.823576944
PIGT,0.823576944
ASCC2,0.823576944
RBX1,0.823576944
RAB9A,0.823576944
PRDX4,0.823576944
NONO,0.823576944
SLC25A5,0.823576944
MFN2,0.839392744
PINK1,0.839392744
EPB41,0.839392744
MARCKSL1,0.839392744
MTF1,0.839392744
USP24,0.839392744
ENSA,0.839392744
INTS3,0.839392744
DCAF6,0.839392744
TIMM17A,0.839392744
TMEM183A,0.839392744
COX7A2L,0.839392744
MCFD2,0.839392744
VPS54,0.839392744
SMPD4,0.839392744
DYNC1I2,0.839392744
CMTM6,0.839392744
TOPBP1,0.839392744
CHST2,0.839392744
AC092944.1,0.839392744
TTC14,0.839392744
BCL6,0.839392744
CEP135,0.839392744
ADH5,0.839392744
ABCE1,0.839392744
FNIP2,0.839392744
CCT5,0.839392744
TBCA,0.839392744
SLC25A46,0.839392744
HSPA4,0.839392744
CDKN2AIPNL,0.839392744
HNRNPH1,0.839392744
PSMG4,0.839392744
KDM1B,0.839392744
SOX4,0.839392744
CSNK2B,0.839392744
TREM1,0.839392744
PNISR,0.839392744
TAGAP,0.839392744
SND1-IT1,0.839392744
ZC3HAV1,0.839392744
RIPK2,0.839392744
MED30,0.839392744
FAM120AOS,0.839392744
SNX30,0.839392744
GSN,0.839392744
RPL7A,0.839392744
MAP3K8,0.839392744
SRGN,0.839392744
SSRP1,0.839392744
AP5B1,0.839392744
NDUFA9,0.839392744
CHD4,0.839392744
GABARAPL1,0.839392744
STRAP,0.839392744
LMBR1L,0.839392744
HNRNPA1,0.839392744
CTDSP2,0.839392744
AC020656.1,0.839392744
AC025164.1,0.839392744
WSB2,0.839392744
VPS37B,0.839392744
POMP,0.839392744
RCBTB2,0.839392744
AXIN1,0.839392744
SMG6,0.839392744
ZZEF1,0.839392744
DRG2,0.839392744
NAPG,0.839392744
ZADH2,0.839392744
ZNF516,0.839392744
SLC66A2,0.839392744
MICOS13,0.839392744
ILF3-DT,0.839392744
BORCS8,0.839392744
LSM14A,0.839392744
EGLN2,0.839392744
CIC,0.839392744
PYGB,0.839392744
STK4,0.839392744
NELFCD,0.839392744
PISD,0.839392744
SH3BP1,0.839392744
HDAC10,0.839392744
CSF2RA,0.839392744
USP9X,0.839392744
ACSL4,0.839392744
ARHGEF6,0.839392744
ATP11C,0.839392744
GDI1,0.839392744
RRAGC,0.855271723
RPS8,0.855271723
ZNF644,0.855271723
RNF115,0.855271723
VPS45,0.855271723
RPS27,0.855271723
MPC2,0.855271723
HLX,0.855271723
GGPS1,0.855271723
NOL10,0.855271723
NCOA1,0.855271723
TEX261,0.855271723
CCT7,0.855271723
ITGA4,0.855271723
CFLAR,0.855271723
AAMP,0.855271723
GMPPA,0.855271723
NDUFA10,0.855271723
BRK1,0.855271723
AZI2,0.855271723
UBA7,0.855271723
PSMD6,0.855271723
NAA50,0.855271723
RNF7,0.855271723
SLC49A3,0.855271723
NSUN2,0.855271723
HK3,0.855271723
RGS14,0.855271723
CD83,0.855271723
NEU1,0.855271723
RARS2,0.855271723
MAP3K4,0.855271723
TOMM7,0.855271723
PURB,0.855271723
ZNF655,0.855271723
AKR1B1,0.855271723
PARP12,0.855271723
CLN8,0.855271723
RAB2A,0.855271723
PHF20L1,0.855271723
CHRAC1,0.855271723
WASHC2C,0.855271723
JMJD1C,0.855271723
MICU1,0.855271723
MRPS16,0.855271723
TRIM8,0.855271723
PSMA1,0.855271723
CAPRIN1,0.855271723
MTCH2,0.855271723
SELENOH,0.855271723
B3GAT3,0.855271723
CLPB,0.855271723
ADIPOR2,0.855271723
C1RL,0.855271723
SLC35E3,0.855271723
NAA25,0.855271723
MIS18BP1,0.855271723
TMED10,0.855271723
ADAM10,0.855271723
CSNK1G1,0.855271723
ARPIN,0.855271723
ANTKMT,0.855271723
VPS35,0.855271723
CYLD,0.855271723
MPHOSPH6,0.855271723
ZFPM1,0.855271723
ACSF3,0.855271723
ULK2,0.855271723
TAF15,0.855271723
IFI35,0.855271723
UBE2Z,0.855271723
JMJD6,0.855271723
PSTPIP2,0.855271723
VPS4B,0.855271723
C19orf25,0.855271723
TRAPPC5,0.855271723
C19orf53,0.855271723
FCHO1,0.855271723
RFXANK,0.855271723
SLC19A1,0.855271723
PITPNB,0.855271723
PES1,0.855271723
APOBEC3G,0.855271723
SBF1,0.855271723
SLC25A6,0.855271723
RNPC3,0.871207794
ATP1A1,0.871207794
AC245407.2,0.871207794
GABPB2,0.871207794
ISG20L2,0.871207794
PEA15,0.871207794
SUCO,0.871207794
NEK7,0.871207794
GNPAT,0.871207794
HNRNPU,0.871207794
HADHA,0.871207794
AL133243.3,0.871207794
HK2,0.871207794
TGOLN2,0.871207794
PDCL3,0.871207794
IL1RN,0.871207794
GORASP2,0.871207794
ORMDL1,0.871207794
CAMK1,0.871207794
RPUSD3,0.871207794
UBE2E1,0.871207794
RBM5,0.871207794
PROK2,0.871207794
ARMC8,0.871207794
GYG1,0.871207794
SERP1,0.871207794
SKIL,0.871207794
TMEM154,0.871207794
KIF2A,0.871207794
FEM1C,0.871207794
NDUFA2,0.871207794
TNIP1,0.871207794
LARP1,0.871207794
LCP2,0.871207794
CREBRF,0.871207794
NSD1,0.871207794
FAM153CP,0.871207794
HSP90AB1,0.871207794
SMAP1,0.871207794
ARHGAP18,0.871207794
TULP4,0.871207794
MRPS17,0.871207794
BRI3,0.871207794
PMPCB,0.871207794
CALU,0.871207794
EPHB6,0.871207794
CHPF2,0.871207794
UBE3C,0.871207794
GSR,0.871207794
OSGIN2,0.871207794
TRIB1,0.871207794
ASAP1,0.871207794
C8orf82,0.871207794
RIC1,0.871207794
ALDH1A1,0.871207794
CIZ1,0.871207794
PTPA,0.871207794
OTUD1,0.871207794
CREM,0.871207794
RNH1,0.871207794
AP2A2,0.871207794
RPL27A,0.871207794
MAP4K2,0.871207794
SART1,0.871207794
ALDH3B1,0.871207794
RAB6A,0.871207794
RAB30-DT,0.871207794
RNF214,0.871207794
CD4,0.871207794
ATG101,0.871207794
PA2G4,0.871207794
ESYT1,0.871207794
MBD6,0.871207794
METAP2,0.871207794
TCHP,0.871207794
MAPKAPK5-AS1,0.871207794
N4BP2L2,0.871207794
TPP2,0.871207794
RDH11,0.871207794
NDUFB1,0.871207794
DDX24,0.871207794
PPP2R5C,0.871207794
TMEM8A,0.871207794
THOC6,0.871207794
RIPOR1,0.871207794
MTRNR2L1,0.871207794
CDK12,0.871207794
PCTP,0.871207794
CEP95,0.871207794
SOCS3,0.871207794
GPX4,0.871207794
HNRNPM,0.871207794
PRDX2,0.871207794
YIF1B,0.871207794
PPP1R15A,0.871207794
VRK3,0.871207794
MZF1-AS1,0.871207794
VPS16,0.871207794
ITPA,0.871207794
CDS2,0.871207794
TM9SF4,0.871207794
SAMSN1,0.871207794
DOP1B,0.871207794
PEX26,0.871207794
TTC28-AS1,0.871207794
SAT1,0.871207794
DDX3X,0.871207794
MCTS1,0.871207794
C1orf174,0.887194809
VPS13D,0.887194809
NUDC,0.887194809
MEAF6,0.887194809
ATPAF1,0.887194809
VAV3,0.887194809
RSBN1,0.887194809
GBA,0.887194809
ELK4,0.887194809
NENF,0.887194809
ANGEL2,0.887194809
ADI1,0.887194809
YWHAQ,0.887194809
AC104695.4,0.887194809
NIFK,0.887194809
PIKFYVE,0.887194809
INPP5D,0.887194809
CCDC12,0.887194809
GNAI2,0.887194809
ABHD14B,0.887194809
RNF13,0.887194809
SENP5,0.887194809
NELFA,0.887194809
NOP14,0.887194809
PGM2,0.887194809
G3BP2,0.887194809
SGMS2,0.887194809
OTULINL,0.887194809
AC116366.1,0.887194809
C5orf24,0.887194809
SIL1,0.887194809
RBM27,0.887194809
OARD1,0.887194809
UBE2J1,0.887194809
HEBP2,0.887194809
SHPRH,0.887194809
TMEM106B,0.887194809
AC004951.1,0.887194809
AC004854.2,0.887194809
SRPK2,0.887194809
BCAP29,0.887194809
IRF5,0.887194809
R3HCC1,0.887194809
BNIP3L,0.887194809
EXTL3,0.887194809
MTDH,0.887194809
YWHAZ,0.887194809
RPL8,0.887194809
C9orf78,0.887194809
PCGF5,0.887194809
NOLC1,0.887194809
IKZF5,0.887194809
ZNF511,0.887194809
BET1L,0.887194809
MRPL23,0.887194809
C11orf21,0.887194809
TIMM10B,0.887194809
PIK3C2A,0.887194809
SLC43A3,0.887194809
UQCC3,0.887194809
SNHG1,0.887194809
NEAT1,0.887194809
PCF11,0.887194809
CWC15,0.887194809
AC092821.3,0.887194809
STK38L,0.887194809
PPHLN1,0.887194809
HDAC7,0.887194809
ITGA5,0.887194809
LRP1,0.887194809
SHMT2,0.887194809
PEBP1,0.887194809
CAMKK2,0.887194809
KMT5A,0.887194809
GTF2F2,0.887194809
TUBGCP3,0.887194809
SNX6,0.887194809
PNN,0.887194809
RBM25,0.887194809
PAPOLA,0.887194809
ZNF106,0.887194809
OAZ2,0.887194809
COMMD4,0.887194809
GSPT1,0.887194809
RBBP6,0.887194809
ZSWIM7,0.887194809
TP53I13,0.887194809
NSRP1,0.887194809
SLC25A39,0.887194809
FMNL1,0.887194809
NFE2L1,0.887194809
LUC7L3,0.887194809
SRSF1,0.887194809
AC004687.1,0.887194809
RAB37,0.887194809
MPPE1,0.887194809
MCEMP1,0.887194809
STX10,0.887194809
SMIM7,0.887194809
REX1BD,0.887194809
DDX49,0.887194809
TIMM50,0.887194809
ALDH16A1,0.887194809
JOSD2,0.887194809
SRXN1,0.887194809
RRBP1,0.887194809
PHF20,0.887194809
SYS1,0.887194809
CTSZ,0.887194809
YTHDF1,0.887194809
USP16,0.887194809
HPS4,0.887194809
ST13,0.887194809
ACO2,0.887194809
AKAP17A,0.887194809
SYAP1,0.887194809
GRIPAP1,0.887194809
FMR1,0.887194809
RENBP,0.887194809
RPL10,0.887194809
MT-CO1,0.887194809
TNFRSF14,0.903226472
EXOSC10,0.903226472
FBXO42,0.903226472
NECAP2,0.903226472
XKR8,0.903226472
PTAFR,0.903226472
RNF19B,0.903226472
ZRANB2,0.903226472
NAXE,0.903226472
PRDX6,0.903226472
IER5,0.903226472
BROX,0.903226472
SNRPG,0.903226472
SP3,0.903226472
PPP1R7,0.903226472
DTYMK,0.903226472
SMARCC1,0.903226472
ARF4,0.903226472
DTX3L,0.903226472
RPN1,0.903226472
GK5,0.903226472
ZNF639,0.903226472
NDUFB5,0.903226472
POLR2H,0.903226472
GPAT3,0.903226472
PRKAA1,0.903226472
NNT,0.903226472
MTREX,0.903226472
PPWD1,0.903226472
SERINC5,0.903226472
IRF1,0.903226472
NFKBIL1,0.903226472
TAPBP,0.903226472
FKBP5,0.903226472
RWDD1,0.903226472
UTRN,0.903226472
DAGLB,0.903226472
PNPLA8,0.903226472
HGSNAT,0.903226472
VIRMA,0.903226472
HSF1,0.903226472
NDUFB6,0.903226472
CHMP5,0.903226472
UBE2R2,0.903226472
PBX3,0.903226472
NTMT1,0.903226472
CAMK1D,0.903226472
AP3M1,0.903226472
FAS,0.903226472
FRA10AC1,0.903226472
CD44,0.903226472
RELA,0.903226472
BRMS1,0.903226472
RBM14,0.903226472
CDKN1B,0.903226472
SLC38A2,0.903226472
TUBA1C,0.903226472
CALCOCO1,0.903226472
ZDHHC17,0.903226472
APAF1,0.903226472
TESC,0.903226472
NUP58,0.903226472
POLR1D,0.903226472
PAN3,0.903226472
HNRNPC,0.903226472
HECTD1,0.903226472
FAM177A1,0.903226472
ARID4A,0.903226472
PPM1A,0.903226472
VASH1,0.903226472
GABPB1-IT1,0.903226472
ICE2,0.903226472
WDR61,0.903226472
MORF4L1,0.903226472
C15orf40,0.903226472
AKAP13,0.903226472
CRTC3,0.903226472
ZC3H7A,0.903226472
PRKCB,0.903226472
RSPRY1,0.903226472
USB1,0.903226472
PDPR,0.903226472
ZDHHC7,0.903226472
SPAG7,0.903226472
EIF4A1,0.903226472
GIT1,0.903226472
SLFN11,0.903226472
STAT3,0.903226472
VEZF1,0.903226472
MED13,0.903226472
SUMO2,0.903226472
METTL23,0.903226472
DCXR,0.903226472
SEC11C,0.903226472
NFATC1,0.903226472
HMG20B,0.903226472
SH3GL1,0.903226472
DPP9,0.903226472
ILF3,0.903226472
RFX1,0.903226472
PKN1,0.903226472
ADGRE2,0.903226472
MVB12A,0.903226472
RUVBL2,0.903226472
ZNFX1,0.903226472
ZNF217,0.903226472
PRPF6,0.903226472
MRPL40,0.903226472
RPS6KA3,0.903226472
RPS4X,0.903226472
TMEM164,0.903226472
DOCK11,0.903226472
SASH3,0.903226472
MPP1,0.903226472
RBP7,0.919296527
PLEKHM2,0.919296527
ARHGEF10L,0.919296527
RBBP4,0.919296527
YRDC,0.919296527
SRGAP2B,0.919296527
RBM8A,0.919296527
TNFAIP8L2,0.919296527
SCNM1,0.919296527
MGST3,0.919296527
ARL8A,0.919296527
MDM4,0.919296527
NSL1,0.919296527
TOMM20,0.919296527
PREB,0.919296527
DHX57,0.919296527
PPM1B,0.919296527
RIF1,0.919296527
